id,url,source_id,country,title,page_url,doc_types,mw_values,mw_bucket,relevance,local_path,size_bytes,fetched_at
143,https://wykaz.ekoportal.pl/dokument/455940465,pl_ekoportal,PL,"Raport o oddziaływaniu przedsięwzięcia na środowisko „Budowa bloku gazowo-parowego o mocy elektrycznej ok. 115 MWe  w Elblągu” wykonany przez ATOMTERM S.A. Opole, styczeń 2014 r. ( [Urząd Miejski w Elblągu]",https://wykaz.ekoportal.pl/CardList.seam,,115,<=200 MW,0,,,2026-09-07 19:49:25
144,https://wykaz.ekoportal.pl/dokument/455940466,pl_ekoportal,PL,decyzja określająca środowiskowe uwarunkowania realizacji przedsięwzięcia  „Budowa bloku gazowo – parowego o mocy elektrycznej ok. 115MWe w Elblągu wraz z infrastrukturą” [Urząd Miejski w Elblągu],https://wykaz.ekoportal.pl/CardList.seam,permit,115,<=200 MW,0,,,2026-09-07 19:49:25
145,https://wykaz.ekoportal.pl/dokument/455941313,pl_ekoportal,PL,Wniosek z dnia 30 czerwca 2014 r.w sprawie wydania decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia pn.: „Budowa kogeneracyjnych bloków gazowych GT 50 w Siechnicach” [Regionalna Dyrekcja Ochrony Środowiska we Wrocławiu],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
146,https://wykaz.ekoportal.pl/dokument/456055374,pl_ekoportal,PL,"wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia:  „Budowa układu gazowo-parowgo (UGP) o mocy elektrycznej
do ok. 600 MWe wraz z infrastrukturą towar [Urząd Miejski w Gdańsku]",https://wykaz.ekoportal.pl/CardList.seam,,600,>200 MW,0,,,2026-09-07 19:49:25
147,https://wykaz.ekoportal.pl/dokument/456055375,pl_ekoportal,PL,"raport o oddziaływaniu na środowisko dla przedsięwzięcia:  „Budowa układu gazowo-parowgo (UGP) o mocy elektrycznej
do ok. 600 MWe wraz z infrastrukturą towarzyszącą w Gdańsku” – o [Urząd Miejski w Gdańsku]",https://wykaz.ekoportal.pl/CardList.seam,,600,>200 MW,0,,,2026-09-07 19:49:25
148,https://wykaz.ekoportal.pl/dokument/456055376,pl_ekoportal,PL,decyzja o środowiskowych uwarunkowaniach dla przedsięwzięcia:  „Budowa układu gazowo-parowgo (UGP) o mocy elektrycznej do ok. 600 MWe wraz z infrastrukturą towarzyszącą w Gdańsku”  [Urząd Miejski w Gdańsku],https://wykaz.ekoportal.pl/CardList.seam,permit,600,>200 MW,0,,,2026-09-07 19:49:25
149,https://wykaz.ekoportal.pl/dokument/456070769,pl_ekoportal,PL,"Raport oddziaływania na środowisko przedsięwzięcia polegającego na zmianie bloku gazowo – parowego w budowie. Inwestycja planowana jest na działkach o nr ewid. 2741/153, 2741/158,  [Urząd Miasta Stalowej Woli]",https://wykaz.ekoportal.pl/CardList.seam,description,,,0,,,2026-09-07 19:49:25
150,https://wykaz.ekoportal.pl/dokument/456074530,pl_ekoportal,PL,Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia pn. „Wyprowadzenie mocy elektrycznej z projektowanej elektrociepłowni gazowej do rozdzielni napowietr [Regionalna Dyrekcja Ochrony Środowiska we Wrocławiu],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
151,https://wykaz.ekoportal.pl/dokument/456074531,pl_ekoportal,PL,Postanowienie o braku obowiązku przeprowadzenia oceny oddziaływania na środowisko dla przedsięwzięcia Wyprowadzenie mocy elektrycznej z projektowanej elektrociepłowni gazowej do ro [Regionalna Dyrekcja Ochrony Środowiska we Wrocławiu],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
152,https://wykaz.ekoportal.pl/dokument/456074532,pl_ekoportal,PL,Decyzja o środowiskowych uwarunkowaniach dla przedsięwzięcia pn. Wyprowadzenie mocy elektrycznej z projektowanej elektrociepłowni gazowej do rozdzielni napowietrznej R2/110kV Czech [Regionalna Dyrekcja Ochrony Środowiska we Wrocławiu],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
155,https://wykaz.ekoportal.pl/dokument/456104203,pl_ekoportal,PL,"Postanowienie uzgadniające pozytywnie w zakresie ochrony środowiska dla ”Budowy w systemie „pod klucz” nowego źródła energii elektrycznej i ciepła w oparciu o blok gazowo – parowy, [Regionalna Dyrekcja Ochrony Środowiska w Krakowie]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
156,https://wykaz.ekoportal.pl/dokument/456104229,pl_ekoportal,PL,"Raport oddziaływania na środowisko dla ”Budowy w systemie „pod klucz” nowego źródła energii elektrycznej i ciepła w oparciu o blok gazowo – parowy, turbiną parową i kotłownię Rezer [Regionalna Dyrekcja Ochrony Środowiska w Krakowie]",https://wykaz.ekoportal.pl/CardList.seam,description,,,0,,,2026-09-07 19:49:25
157,https://wykaz.ekoportal.pl/dokument/456134156,pl_ekoportal,PL,"Ddecyzja zmieniająca z urzędu decyzję Marszałka Województwa Zachodniopomorskiego z dnia 15 marca 2011 r., znak: WRiOŚ.II.MG-7740/25-8/10, udzielającą PGE Górnictwo i Energetyka Kon [Urząd Marszałkowski Województwa Zachodniopomorskiego]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
158,https://wykaz.ekoportal.pl/dokument/456134333,pl_ekoportal,PL,"Decyzja zmieniająca z urzędu decyzję Marszałka Województwa Zachodniopomorskiego z dnia 15 kwietnia 2011 r., znak: WRiOŚ.II.BK-7740/30-8/10, udzielającą PGE Górnictwo i Energetyka K [Urząd Marszałkowski Województwa Zachodniopomorskiego]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
159,https://wykaz.ekoportal.pl/dokument/456165594,pl_ekoportal,PL,"Wniosek  o wydanie pozwolenia wodnoprawnego na wykonanie urządzeń wodnych,   tj. wylotu W-5 do wprowadzania wód opadowych i roztopowych do wód powierzchniowych ,,kanału ziemnego” ( [Urząd Marszałkowski Województwa Zachodniopomorskiego]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
163,https://wykaz.ekoportal.pl/dokument/456172301,pl_ekoportal,PL,"Zmiana bloku gazowo – parowego w budowie. Inwestycja planowana jest na działkach o nr ewid. 2741/153, 2741/158, 2741/159, 2741/173, 2741/174, 2741/176, 2741/177, 2741/179, 2741/181 [Urząd Miasta Stalowej Woli]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
164,https://wykaz.ekoportal.pl/dokument/456352351,pl_ekoportal,PL,wniosek o wydanie zezwolenia na emisję gazów cieplarnianych dla instalacji energetycznego spalania gazu ziemnego - Bloku Gazowo-Parowego w Polkowicach [Starostwo Powiatowe w Polkowicach],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
165,https://wykaz.ekoportal.pl/dokument/456352359,pl_ekoportal,PL,zezwolenie na emisję gazów cieplarnianych z Bloku Gazowo-Parowego zlokalizowanego w Polkowicach [Starostwo Powiatowe w Polkowicach],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
166,https://wykaz.ekoportal.pl/dokument/456431580,pl_ekoportal,PL,Wniosek z dnia 06 sierpnia 2014 r.w sprawie wydania decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia pn.: „Budowa kogeneracyjnych bloków gazowych GT 50 w Siechnicach” [Regionalna Dyrekcja Ochrony Środowiska we Wrocławiu],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
167,https://wykaz.ekoportal.pl/dokument/456431581,pl_ekoportal,PL,Raport oddziaływania na środowisko dla przedsięwzięcia polegającego na budowie kogeneracyjnych bloków gazowych GT-50 w Siechnicach - Rewizja 1 [Regionalna Dyrekcja Ochrony Środowiska we Wrocławiu],https://wykaz.ekoportal.pl/CardList.seam,description,,,0,,,2026-09-07 19:49:25
168,https://wykaz.ekoportal.pl/dokument/456431582,pl_ekoportal,PL,Decyzja o środowiskowych uwarunkowaniach dla przedsięwzięcia pn.: „Budowa kogeneracyjnych bloków gazowych GT 50 w Siechnicach” [Regionalna Dyrekcja Ochrony Środowiska we Wrocławiu],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
169,https://wykaz.ekoportal.pl/dokument/456642811,pl_ekoportal,PL,"zgłoszenie instalacji z terenu kompleksu Jednostki Wojskowej 1156 Poznań ul. silniki 1,61-325 Poznań, z których wprowadzanie gazów i pyłów do powietrza nie wymaga pozwolenia. [Regionalna Dyrekcja Ochrony Środowiska w Poznaniu]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
170,https://wykaz.ekoportal.pl/dokument/456803835,pl_ekoportal,PL,Wniosek o pozwolenie na budowę pn.: „Montaż żurawia pompowego typu 7CK-12 napędzanego silnikiem gazowym na odwiercie Jodłówka 27 na KGZ Jodłówka”. [Okręgowy Urząd Górniczy w Krośnie],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
173,https://wykaz.ekoportal.pl/dokument/459734729,pl_ekoportal,PL,Decyzja o pozwoleniu na budowę pn.: „Montaż żurawia pompowego typu 7CK-12 napędzanego silnikiem gazowym na odwiercie Jodłówka 27 na KGZ Jodłówka” [Okręgowy Urząd Górniczy w Krośnie],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
174,https://wykaz.ekoportal.pl/dokument/459741838,pl_ekoportal,PL,"Decyzja o pozwoleniu na budowę pn.: ""Montaż przy odwiercie gazowym Jodłówka 11: hydraulicznego żurawia pompowego typ VSH2 WEATHERFORD napędzanego silnikiem gazowym Caterpilar G3304 [Okręgowy Urząd Górniczy w Krośnie]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
175,https://wykaz.ekoportal.pl/dokument/460239112,pl_ekoportal,PL,budowa bloku gazowo-parowego ciepłowniczego o mocy 238 MWe z wyprowadzeniem mocy w EC-II Bydgoszcz w granicach działki o nr ew. 8/21 w obrębie 268 przy ul. Energetycznej 1 w Bydgos [Urząd Miasta Bydgoszczy],https://wykaz.ekoportal.pl/CardList.seam,,238,>200 MW,0,,,2026-09-07 19:49:25
176,https://wykaz.ekoportal.pl/dokument/460239175,pl_ekoportal,PL,budowa bloku gazowo-parowego ciepłowniczego o mocy w przedziale 400-470 MWe z wyprowadzeniem mocy w EC-II Bydgoszcz [Urząd Miasta Bydgoszczy],https://wykaz.ekoportal.pl/CardList.seam,,470,>200 MW,0,,,2026-09-07 19:49:25
177,https://wykaz.ekoportal.pl/dokument/460239912,pl_ekoportal,PL,"WNIOSEK O WYDANIE DECYZJI O ŚRODOWISKOWYCH UWARUNKOWANIACH ZGODY NA REALIZACJĘ PRZEDSIĘWZIĘCIA POLEGAJĄCEGO NA ""BUDOWIE BLOKU GAZOWO-PAROWEGO O MOCY 238MW W EC II BYDGOSZCZ, PRZY U [Urząd Miasta Bydgoszczy]",https://wykaz.ekoportal.pl/CardList.seam,,238,>200 MW,0,,,2026-09-07 19:49:25
178,https://wykaz.ekoportal.pl/dokument/460239977,pl_ekoportal,PL,Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na budowie bloku gazowo-parowego ciepłowniczego o mocy w przedziale 400-470 MWe w EC Byd [Urząd Miasta Bydgoszczy],https://wykaz.ekoportal.pl/CardList.seam,,470,>200 MW,0,,,2026-09-07 19:49:25
179,https://wykaz.ekoportal.pl/dokument/460244452,pl_ekoportal,PL,"WNIOSEK O WYDANIE DECYZJI O ŚRODOWISKOWYCH UWARUNKOWANIACH ZGODY NA REALIZACJĘ PRZEDSIĘWZIĘCIA POLEGAJĄCEGO NA ""BUDOWIE BLOKU GAZOWO-PAROWEGO O MOCY 238MW W EC II BYDGOSZCZ, PRZY U [Urząd Miasta Bydgoszczy]",https://wykaz.ekoportal.pl/CardList.seam,,238,>200 MW,0,,,2026-09-07 19:49:25
180,https://wykaz.ekoportal.pl/dokument/460244493,pl_ekoportal,PL,Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na budowie bloku gazowo-parowego ciepłowniczego o mocy w przedziale 400-470 MWe w EC Byd [Urząd Miasta Bydgoszczy],https://wykaz.ekoportal.pl/CardList.seam,,470,>200 MW,0,,,2026-09-07 19:49:25
181,https://wykaz.ekoportal.pl/dokument/460285934,pl_ekoportal,PL,Postanowienie uzgadniające warunki realizacji przedsięwzięcia p.n. „Budowa elektrowni gazowej wykorzystującej jako surowiec odnawialne źródło energii w postaci odpadów pochodzących [Lubelski Urząd Wojewódzki w Lublinie],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
182,https://wykaz.ekoportal.pl/dokument/460361167,pl_ekoportal,PL,Raport o oddziaływaniu przedsięwzięcia polegającego na budowie bloku gazowo-parowego ciepłowniczego o mocy w przedziale 400-470 MWe w EC Bydgoszcz II przy ul. Energetycznej 1 w Byd [Urząd Miasta Bydgoszczy],https://wykaz.ekoportal.pl/CardList.seam,,470,>200 MW,0,,,2026-09-07 19:49:25
183,https://wykaz.ekoportal.pl/dokument/461325830,pl_ekoportal,PL,zgłoszenie instalacji modułu kogeneracyjnego w instalacji biogazowni rolniczej CHP Energia Sp z o.o. [Starostwo Powiatowe w Wysokiem Mazowieckiem],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
184,https://wykaz.ekoportal.pl/dokument/462773824,pl_ekoportal,PL,"Wniosek w sprawie wydania pozwolenia na budowę biogazowni rolniczej o mocy do 600kW ze zbiornikiem pierwszej fermentacji o średnicy Ø 22m, zbiornikiem wtórnej fermentacji o średnic [Starostwo Powiatowe w Białymstoku]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
185,https://wykaz.ekoportal.pl/dokument/462776837,pl_ekoportal,PL,"Decyzja o pozwoleniu na budowę biogazowni rolniczej o mocy do 600kW ze zbiornikiem pierwszej fermentacji o średnicy Ø 22m, zbiornikiem wtórnej fermentacji o średnicy Ø 22m, zbiorni [Starostwo Powiatowe w Białymstoku]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
186,https://wykaz.ekoportal.pl/dokument/463508808,pl_ekoportal,PL,"Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia pn. "" Rozbudowa systemu ciepłowniczego ZGC o wysokosprawny układ kogeneracyjny wytwarzania energii el [Regionalna Dyrekcja Ochrony Środowiska w Łodzi]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
187,https://wykaz.ekoportal.pl/dokument/464000563,pl_ekoportal,PL,"Rozbudowa istniejącej instalacji spalania paliw na terenie Synthos Dwory 7 Sp. z o. o., Sp. J. w Oświęcimiu, poprzez budowę Nowego Bloku Gazowo-Parowego o mocy ok. 200 MWe wraz z t [Urząd Miasta Oświęcim]",https://wykaz.ekoportal.pl/CardList.seam,,200,<=200 MW,0,,,2026-09-07 19:49:25
189,https://wykaz.ekoportal.pl/dokument/464036617,pl_ekoportal,PL,"Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na „instalacji gazowego silnika kogeneracyjnego (ok. 2,8 MW w paliwie) w miejsce przezna [Urząd Miasta w Kamiennej Górze]",https://wykaz.ekoportal.pl/CardList.seam,,2.8,<=20 MW,0,,,2026-09-07 19:49:25
190,https://wykaz.ekoportal.pl/dokument/464036624,pl_ekoportal,PL,Postanowienie o braku potrzeby przeprowadzenia oceny oddziaływania przedsięwzięcia na środowisko w sprawie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego [Urząd Miasta w Kamiennej Górze],https://wykaz.ekoportal.pl/CardList.seam,,2.8,<=20 MW,0,,,2026-09-07 19:49:25
191,https://wykaz.ekoportal.pl/dokument/464036628,pl_ekoportal,PL,Decyzja o braku potrzeby przeprowadzenia oceny oddziaływania przedsięwzięcia na środowisko w sprawie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na „i [Urząd Miasta w Kamiennej Górze],https://wykaz.ekoportal.pl/CardList.seam,permit,2.8,<=20 MW,0,,,2026-09-07 19:49:25
192,https://wykaz.ekoportal.pl/dokument/464040096,pl_ekoportal,PL,Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia pn. Terenowa sieć cieplna wewnątrzzakładowa do budynku źródła kogeneracyjnego w oparciu o silniki gaz [Urząd Miejski w Trzebnicy],https://wykaz.ekoportal.pl/CardList.seam,,8,<=20 MW,0,,,2026-09-07 19:49:25
193,https://wykaz.ekoportal.pl/dokument/464102955,pl_ekoportal,PL,Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla inwestycji polegającej na budowie turbiny gazowej z kotłem odzyskowym parowo - wodnym oraz gazowo - olejowych kotłów  [Urząd Miasta Bydgoszczy],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
194,https://wykaz.ekoportal.pl/dokument/464142965,pl_ekoportal,PL,Postanowienie o konieczności przeprowadzenia ooś oraz ustaleniu zakresu raportu ooś dla planowanego przedsięwzięcia polegającego na budowie turbiny gazowej z kotłem odzyskowym paro [Urząd Miasta Bydgoszczy],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
195,https://wykaz.ekoportal.pl/dokument/464144992,pl_ekoportal,PL,Wniosek o zmianę pozwolenia zintegrowanego na prowadzenie bloku gazowo-parowego w Głogowie KGHM Polska Miedź S.A. (Pz 214/2014 ze zmianami). [Urząd Marszałkowski Województwa Dolnośląskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
196,https://wykaz.ekoportal.pl/dokument/464147709,pl_ekoportal,PL,Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach - Budowa linii napowietrznej 400 kV na potrzeby układu gazowo-parowego o mocy elektrycznej do ok. 600 MWe w Gdańsku [Urząd Gminy Pruszcz Gdański],https://wykaz.ekoportal.pl/CardList.seam,,600,>200 MW,0,,,2026-09-07 19:49:25
197,https://wykaz.ekoportal.pl/dokument/464147712,pl_ekoportal,PL,Decyzja o środowiskowych uwarunkowaniach - Budowa linii napowietrznej 400 kV na potrzeby układu gazowo-parowego o mocy elektrycznej do ok. 600 MWe w Gdańsku [Urząd Gminy Pruszcz Gdański],https://wykaz.ekoportal.pl/CardList.seam,permit,600,>200 MW,0,,,2026-09-07 19:49:25
198,https://wykaz.ekoportal.pl/dokument/464162744,pl_ekoportal,PL,Decyzja o środowiskowych uwarunkowaniach dla przedsięwzięcia pn.Terenowa sieć cieplna wewnątrzzakładowa do budynku źródła kogeneracyjnego w oparciu o silniki gazowe o mocy elektryc [Urząd Miejski w Trzebnicy],https://wykaz.ekoportal.pl/CardList.seam,permit,8,<=20 MW,0,,,2026-09-07 19:49:25
200,https://wykaz.ekoportal.pl/dokument/464254045,pl_ekoportal,PL,"Wniosek o wydanie decyzji o dla przedsięwzięcia pn. „Rozbudowa Elektrociepłowni Piaskówka o moduł silników gazowych do skojarzonego wytwarzania energii elektrycznej i ciepła,   pla [Regionalna Dyrekcja Ochrony Środowiska w Krakowie]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
201,https://wykaz.ekoportal.pl/dokument/464254046,pl_ekoportal,PL,Decyzja o środowiskowych uwarunkowaniach dla  przedsięwzięcia pn.  „Rozbudowa Elektrociepłowni Piaskówka o moduł silników gazowych do skojarzonego wytwarzania energii elektrycznej  [Regionalna Dyrekcja Ochrony Środowiska w Krakowie],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
202,https://wykaz.ekoportal.pl/dokument/464354864,pl_ekoportal,PL,"Raport ooś dla inwestycji polegającej na budowie turbiny gazowej z kotłem odzyskowym parowo – wodnym oraz gazowo – olejowych kotłów rezerwowo – szczytowych, parowo – wodnych na dzi [Urząd Miasta Bydgoszczy]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
203,https://wykaz.ekoportal.pl/dokument/464356922,pl_ekoportal,PL,"Wniosek o wydanie pozwolenie na wywtarzanie odpadów w instalacji elektrociepłowni gazowej eksploatowanej przez Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o. ul. Sosnkowskiego 16, [Starostwo Powiatowe w Mińsku Mazowieckim]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
204,https://wykaz.ekoportal.pl/dokument/464356923,pl_ekoportal,PL,(d1) Decyzja z dnia 14.10.2020 r. znak: WS.6220.7.2020 - pozwolenie na wytwarzanie odpadów w instalacji elektrociepłowni gazowej eksploatowanej przez Przedsiębiorstwo Energetyki Ci [Starostwo Powiatowe w Mińsku Mazowieckim],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
205,https://wykaz.ekoportal.pl/dokument/464481250,pl_ekoportal,PL,Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na instalacji agregatów kogeneracyjnych nr 4 i 5 oraz adaptacji pomieszczeń hali kotłów  [Urząd Miejski w Białymstoku],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
206,https://wykaz.ekoportal.pl/dokument/464644591,pl_ekoportal,PL,"zgłoszenie instalacji obejmującej zbiorniki do magazynowania paliw/oleju napędowego, pompy p.poż. z silnikami, kotły gazowe  i nagrzewnica gazowa zlokalizowanej na terenie centrum  [Starostwo Powiatowe w Bieruniu]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
207,https://wykaz.ekoportal.pl/dokument/464712121,pl_ekoportal,PL,"wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na „budowie bloku gazowo-parowego w EC Gdyńskiej”, zlokalizowanego na działkach nr 15/4, [Urząd Miasta Gdyni]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
208,https://wykaz.ekoportal.pl/dokument/464712122,pl_ekoportal,PL,"raport o oddziaływaniu na środowisko dot. przedsięwzięcia polegającego na „budowie bloku gazowo-parowego w EC Gdyńskiej”, zlokalizowanego na działkach nr 15/4, 6/2 i 10 obręb ewide [Urząd Miasta Gdyni]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
209,https://wykaz.ekoportal.pl/dokument/464712123,pl_ekoportal,PL,"decyzja o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na „budowie bloku gazowo-parowego w EC Gdyńskiej”, zlokalizowanego na działkach nr 15/4, 6/2 i 10 obręb ew [Urząd Miasta Gdyni]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
210,https://wykaz.ekoportal.pl/dokument/464742955,pl_ekoportal,PL,wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia: „Budowa dróg wraz z infrastrukturą techniczną do planowanej Elektrowni Gazowo-Parowej w rejonie Oczy [Urząd Miejski w Gdańsku],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
211,https://wykaz.ekoportal.pl/dokument/464742956,pl_ekoportal,PL,decyzja o środowiskowych uwarunkowaniach stwierdzająca brak potrzeby przeprowadzenia oceny oddziaływania na środowisko dla przedsięwzięcia: Budowa dróg wraz z infrastrukturą techni [Urząd Miejski w Gdańsku],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
212,https://wykaz.ekoportal.pl/dokument/464769847,pl_ekoportal,PL,"Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach  dla planowanego przedsięwzięcia polegającego na budowie układu kogeneracyjnego trzech silników gazowych, magazynu ciepła [Urząd Miejski w Elblągu]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
213,https://wykaz.ekoportal.pl/dokument/464777644,pl_ekoportal,PL,"Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia pn. ""Budowa rurociągu gazowego doprowadzającego gaz do instalacji energetycznego spalania paliw - Now [Regionalna Dyrekcja Ochrony Środowiska w Katowicach]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
214,https://wykaz.ekoportal.pl/dokument/464777645,pl_ekoportal,PL,"Decyzja o środowiskowych uwarunkowaniach: I. Stwierdzająca brak potrzeby przeprowadzenia oceny oddziaływania na środowisko dla
przedsięwzięcia pn: „Budowa rurociągu gazowego dopro [Regionalna Dyrekcja Ochrony Środowiska w Katowicach]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
215,https://wykaz.ekoportal.pl/dokument/464870726,pl_ekoportal,PL,"Raport o oddziaływaniu przedsięwzięcia na środowisko polegającego na budowie układu kogeneracyjnego trzech silników gazowych, magazynu ciepła oraz kotła gazowego na terenie Energa  [Urząd Miejski w Elblągu]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
216,https://wykaz.ekoportal.pl/dokument/464889020,pl_ekoportal,PL,"Decyzja o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na budowie układu kogeneracyjnego trzech silników gazowych, magazynu ciepła oraz kotła gazowego na terenie [Urząd Miejski w Elblągu]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
217,https://wykaz.ekoportal.pl/dokument/465104254,pl_ekoportal,PL,Wniosek o wydanie pozwolenia na wprowadzanie gazów i pyłów do powietrza z elektrociepłowni gazowej eksploatowanej przez Edison Next Services Poland Sp. z o.o. [Urząd Miasta Rzeszowa],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
218,https://wykaz.ekoportal.pl/dokument/465104255,pl_ekoportal,PL,Pozwolenia na wprowadzanie gazów i pyłów do powietrza z elektrociepłowni gazowej eksploatowanej przez Edison Next Services Poland Sp. z o.o. [Urząd Miasta Rzeszowa],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
219,https://wykaz.ekoportal.pl/dokument/465132238,pl_ekoportal,PL,"Raport o oddziaływaniu na środowisko przedsięwzięcia pn. ""Budowa instalacji energetycznego spalania paliw - Nowego Bloku gazowo-parowego wraz z infrastruktura towarzyszącą"" w Rybni [Regionalna Dyrekcja Ochrony Środowiska w Katowicach]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
220,https://wykaz.ekoportal.pl/dokument/465132239,pl_ekoportal,PL,"Postanowienie uzgadniające realizację i określające warunki przedsięwzięcia pn.„Budowa nowego bloku
gazowo-parowego wraz z infrastrukturą towarzyszącą w Rybniku przy ul. Podmiejsk [Regionalna Dyrekcja Ochrony Środowiska w Katowicach]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
221,https://wykaz.ekoportal.pl/dokument/465133022,pl_ekoportal,PL,"wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia: ""Budowa instalacji pomocniczych dla bloku gazowo-parowego"" dz. nr 328/2 i 328/4 obr. 300 [Urząd Miejski w Gdańsku]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
